id_commande,code_client,date_commande,mois,annee,type_commande,statut,date_approbation,date_livraison_prevue,date_livraison_effective
311,C0311,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-16,2023-01-16
312,C0312,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-15,2023-01-19
313,C0313,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-10,2023-01-10
314,C0314,2023-01-04,1,2023,urgente,approuvee,2023-01-08,2023-01-18,
315,C0315,2023-01-04,1,2023,urgente,livree,2023-01-08,2023-01-17,2023-01-22
316,C0316,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-17,2023-01-16
317,C0317,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-15,2023-01-16
318,C0318,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-16,2023-01-17
319,C0319,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-13,2023-01-11
320,C0320,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-15,2023-01-13
321,C0321,2023-01-04,1,2023,urgente,livree,2023-01-05,2023-01-08,2023-01-11
322,C0322,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-15,2023-01-16
323,C0323,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-14,2023-01-13
324,C0324,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-13,2023-01-15
325,C0325,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-13,2023-01-16
326,C0326,2023-01-04,1,2023,urgente,livree,2023-01-09,2023-01-18,2023-01-23
327,C0327,2023-01-04,1,2023,urgente,approuvee,2023-01-07,2023-01-14,
328,C0328,2023-01-04,1,2023,normale,approuvee,2023-01-07,2023-01-14,
329,C0329,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-17,2023-01-19
330,C0330,2023-01-04,1,2023,urgente,livree,2023-01-07,2023-01-14,2023-01-16
331,C0331,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-11,2023-01-10
332,C0332,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-14,2023-01-17
333,C0333,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-12,2023-01-17
334,C0334,2023-01-04,1,2023,normale,approuvee,2023-01-09,2023-01-14,
335,C0335,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-17,2023-01-20
336,C0336,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-17,2023-01-19
337,C0337,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-18,2023-01-20
338,C0338,2023-01-04,1,2023,normale,approuvee,2023-01-07,2023-01-11,
339,C0339,2023-01-04,1,2023,normale,approuvee,2023-01-09,2023-01-18,
340,C0340,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-17,2023-01-18
341,C0341,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-16,2023-01-17
342,C0342,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-18,2023-01-19
343,C0343,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-12,2023-01-17
344,C0344,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-13,2023-01-13
345,C0345,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-17,2023-01-17
346,C0346,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-17,2023-01-19
347,C0347,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-15,2023-01-13
348,C0348,2023-01-04,1,2023,normale,approuvee,2023-01-08,2023-01-12,
349,C0349,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-12,2023-01-12
350,C0350,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-12,2023-01-13
351,C0351,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-16,2023-01-19
352,C0352,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-10,2023-01-10
353,C0353,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-14,2023-01-17
354,C0354,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-11,2023-01-16
355,C0355,2023-01-04,1,2023,urgente,livree,2023-01-08,2023-01-18,2023-01-23
356,C0356,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-13,2023-01-12
357,C0357,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-13,2023-01-11
358,C0358,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-13,2023-01-14
359,C0359,2023-01-04,1,2023,normale,approuvee,2023-01-08,2023-01-16,
360,C0360,2023-01-04,1,2023,normale,approuvee,2023-01-06,2023-01-14,
361,C0361,2023-01-04,1,2023,urgente,livree,2023-01-09,2023-01-13,2023-01-17
362,C0362,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-12,2023-01-12
363,C0363,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-14,2023-01-14
364,C0364,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-18,2023-01-17
365,C0365,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-15,2023-01-19
366,C0366,2023-01-04,1,2023,urgente,livree,2023-01-07,2023-01-13,2023-01-18
367,C0367,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-14,2023-01-14
368,C0368,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-19,2023-01-17
369,C0369,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-10,2023-01-12
370,C0370,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-11,2023-01-12
371,C0371,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-13,2023-01-18
372,C0372,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-15,2023-01-15
373,C0373,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-18,2023-01-19
374,C0374,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-18,2023-01-16
375,C0375,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-14,2023-01-14
376,C0376,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-18,2023-01-22
377,C0377,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-13,2023-01-17
378,C0378,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-12,2023-01-12
379,C0379,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-16,2023-01-20
380,C0380,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-13,2023-01-18
381,C0381,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-15,2023-01-16
382,C0382,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-13,2023-01-11
383,C0383,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-10,2023-01-14
384,C0384,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-15,2023-01-17
385,C0385,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-12,2023-01-13
386,C0386,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-13,2023-01-13
387,C0387,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-16,2023-01-18
388,C0388,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-19,2023-01-21
389,C0389,2023-01-04,1,2023,urgente,livree,2023-01-06,2023-01-13,2023-01-17
390,C0390,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-13,2023-01-14
391,C0391,2023-01-04,1,2023,urgente,livree,2023-01-09,2023-01-12,2023-01-12
392,C0392,2023-01-04,1,2023,urgente,approuvee,2023-01-07,2023-01-17,
393,C0393,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-14,2023-01-13
394,C0394,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-17,2023-01-22
395,C0395,2023-01-04,1,2023,urgente,livree,2023-01-08,2023-01-11,2023-01-16
396,C0396,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-17,2023-01-16
397,C0397,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-16,2023-01-14
398,C0398,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-10,2023-01-08
399,C0399,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-18,2023-01-22
400,C0400,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-12,2023-01-14
401,C0401,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-11,2023-01-12
402,C0402,2023-01-04,1,2023,urgente,livree,2023-01-07,2023-01-17,2023-01-16
403,C0403,2023-01-04,1,2023,urgente,approuvee,2023-01-09,2023-01-14,
404,C0404,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-15,2023-01-16
405,C0405,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-12,2023-01-16
406,C0406,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-09,2023-01-11
407,C0407,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-10,2023-01-09
408,C0408,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-18,2023-01-22
409,C0409,2023-01-04,1,2023,urgente,livree,2023-01-08,2023-01-11,2023-01-14
410,C0410,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-17,2023-01-21
411,C0411,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-16,2023-01-16
412,C0412,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-15,2023-01-15
413,C0413,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-14,2023-01-18
414,C0414,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-10,2023-01-13
415,C0415,2023-01-04,1,2023,urgente,livree,2023-01-07,2023-01-11,2023-01-13
416,C0416,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-09,2023-01-13
417,C0417,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-13,2023-01-18
418,C0418,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-13,2023-01-12
419,C0419,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-11,2023-01-09
420,C0420,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-15,2023-01-14
421,C0421,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-08,2023-01-09
422,C0422,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-13,2023-01-16
423,C0423,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-15,2023-01-16
424,C0424,2023-01-04,1,2023,urgente,livree,2023-01-09,2023-01-16,2023-01-18
425,C0425,2023-01-04,1,2023,normale,approuvee,2023-01-06,2023-01-14,
426,C0426,2023-01-04,1,2023,urgente,livree,2023-01-06,2023-01-11,2023-01-12
427,C0427,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-11,2023-01-09
428,C0428,2023-01-04,1,2023,normale,approuvee,2023-01-08,2023-01-18,
429,C0429,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-15,2023-01-15
430,C0430,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-16,2023-01-14
431,C0431,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-15,2023-01-15
432,C0432,2023-01-04,1,2023,normale,approuvee,2023-01-07,2023-01-11,
433,C0433,2023-01-04,1,2023,urgente,livree,2023-01-06,2023-01-10,2023-01-10
434,C0434,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-13,2023-01-12
435,C0435,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-12,2023-01-10
436,C0436,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-13,2023-01-12
437,C0437,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-13,2023-01-13
438,C0438,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-12,2023-01-17
439,C0439,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-16,2023-01-20
440,C0440,2023-01-04,1,2023,urgente,livree,2023-01-09,2023-01-13,2023-01-15
441,C0441,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-15,2023-01-18
442,C0442,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-16,2023-01-17
443,C0443,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-15,2023-01-20
444,C0444,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-17,2023-01-16
445,C0445,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-17,2023-01-18
446,C0446,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-16,2023-01-15
447,C0447,2023-01-04,1,2023,normale,approuvee,2023-01-09,2023-01-13,
448,C0448,2023-01-04,1,2023,normale,approuvee,2023-01-08,2023-01-17,
449,C0449,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-15,2023-01-13
450,C0450,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-13,2023-01-14
451,C0451,2023-01-04,1,2023,urgente,livree,2023-01-07,2023-01-16,2023-01-20
452,C0452,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-13,2023-01-13
453,C0453,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-08,2023-01-12
454,C0454,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-16,2023-01-17
455,C0455,2023-01-04,1,2023,urgente,approuvee,2023-01-07,2023-01-17,
456,C0456,2023-01-04,1,2023,normale,approuvee,2023-01-05,2023-01-15,
457,C0457,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-17,2023-01-22
458,C0458,2023-01-04,1,2023,urgente,livree,2023-01-06,2023-01-09,2023-01-11
459,C0459,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-18,2023-01-21
460,C0460,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-12,2023-01-16
461,C0461,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-16,2023-01-20
462,C0462,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-12,2023-01-13
463,C0463,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-11,2023-01-16
464,C0464,2023-01-04,1,2023,urgente,approuvee,2023-01-08,2023-01-11,
465,C0465,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-15,2023-01-14
466,C0466,2023-01-04,1,2023,urgente,livree,2023-01-05,2023-01-12,2023-01-12
467,C0467,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-17,2023-01-16
468,C0468,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-15,2023-01-14
469,C0469,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-10,2023-01-10
470,C0470,2023-01-04,1,2023,normale,approuvee,2023-01-09,2023-01-18,
471,C0471,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-14,2023-01-19
472,C0472,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-14,2023-01-18
473,C0473,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-11,2023-01-13
474,C0474,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-14,2023-01-19
475,C0475,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-16,2023-01-19
476,C0476,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-15,2023-01-16
477,C0477,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-17,2023-01-15
478,C0478,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-11,2023-01-10
479,C0479,2023-01-04,1,2023,urgente,livree,2023-01-06,2023-01-10,2023-01-10
480,C0480,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-10,2023-01-11
481,C0481,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-10,2023-01-09
482,C0482,2023-01-04,1,2023,urgente,livree,2023-01-09,2023-01-12,2023-01-10
483,C0483,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-18,2023-01-23
484,C0484,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-16,2023-01-17
485,C0485,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-17,2023-01-21
486,C0486,2023-01-04,1,2023,normale,approuvee,2023-01-06,2023-01-13,
487,C0487,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-15,2023-01-20
488,C0488,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-14,2023-01-18
489,C0489,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-15,2023-01-20
490,C0490,2023-01-04,1,2023,urgente,livree,2023-01-08,2023-01-11,2023-01-13
491,C0491,2023-01-04,1,2023,urgente,livree,2023-01-07,2023-01-10,2023-01-14
492,C0492,2023-01-04,1,2023,normale,livree,2023-01-05,2023-01-10,2023-01-14
493,C0493,2023-01-04,1,2023,normale,livree,2023-01-06,2023-01-15,2023-01-20
494,C0494,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-14,2023-01-16
495,C0495,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-15,2023-01-16
496,C0496,2023-01-04,1,2023,normale,livree,2023-01-08,2023-01-12,2023-01-14
497,C0497,2023-01-04,1,2023,normale,livree,2023-01-07,2023-01-12,2023-01-10
498,C0498,2023-01-04,1,2023,normale,approuvee,2023-01-06,2023-01-12,
499,C0499,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-19,2023-01-17
500,C0500,2023-01-04,1,2023,normale,livree,2023-01-09,2023-01-16,2023-01-20
501,C0001,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-13,2023-02-15
502,C0002,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-11,2023-02-13
503,C0003,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-10,2023-02-13
504,C0004,2023-02-03,2,2023,urgente,livree,2023-02-06,2023-02-11,2023-02-12
505,C0005,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-08,2023-02-06
506,C0006,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-12,2023-02-14
507,C0007,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-14,2023-02-17
508,C0008,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-15,2023-02-17
509,C0009,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-10,2023-02-15
510,C0010,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-14,2023-02-18
511,C0011,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-11,2023-02-15
512,C0012,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-12,2023-02-11
513,C0013,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-15,2023-02-13
514,C0014,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-15,2023-02-16
515,C0015,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-13,2023-02-18
516,C0016,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-14,2023-02-19
517,C0017,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-18,2023-02-18
518,C0018,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-12,2023-02-10
519,C0019,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-11,2023-02-13
520,C0020,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-15,2023-02-15
521,C0021,2023-02-03,2,2023,urgente,livree,2023-02-08,2023-02-14,2023-02-19
522,C0022,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-13,2023-02-11
523,C0023,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-12,2023-02-15
524,C0024,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-11,2023-02-11
525,C0025,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-12,2023-02-16
526,C0026,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-11,2023-02-15
527,C0027,2023-02-03,2,2023,normale,approuvee,2023-02-05,2023-02-15,
528,C0028,2023-02-03,2,2023,urgente,livree,2023-02-05,2023-02-13,2023-02-17
529,C0029,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-14,2023-02-14
530,C0030,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-14,2023-02-14
531,C0031,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-18,2023-02-23
532,C0032,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-11,2023-02-09
533,C0033,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-10,2023-02-14
534,C0034,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-10,2023-02-12
535,C0035,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-15,2023-02-14
536,C0036,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-16,2023-02-20
537,C0037,2023-02-03,2,2023,normale,approuvee,2023-02-05,2023-02-09,
538,C0038,2023-02-03,2,2023,normale,approuvee,2023-02-06,2023-02-13,
539,C0039,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-13,2023-02-11
540,C0040,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-11,2023-02-09
541,C0041,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-11,2023-02-14
542,C0042,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-15,2023-02-14
543,C0043,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-11,2023-02-13
544,C0044,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-15,2023-02-14
545,C0045,2023-02-03,2,2023,urgente,livree,2023-02-08,2023-02-15,2023-02-19
546,C0046,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-09,2023-02-08
547,C0047,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-09,2023-02-08
548,C0048,2023-02-03,2,2023,urgente,livree,2023-02-04,2023-02-08,2023-02-12
549,C0049,2023-02-03,2,2023,urgente,livree,2023-02-08,2023-02-13,2023-02-12
550,C0050,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-11,2023-02-16
551,C0051,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-11,2023-02-13
552,C0052,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-12,2023-02-10
553,C0053,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-11,2023-02-15
554,C0054,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-13,2023-02-14
555,C0055,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-13,2023-02-16
556,C0056,2023-02-03,2,2023,urgente,livree,2023-02-05,2023-02-09,2023-02-12
557,C0057,2023-02-03,2,2023,urgente,approuvee,2023-02-04,2023-02-13,
558,C0058,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-12,2023-02-11
559,C0059,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-12,2023-02-13
560,C0060,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-14,2023-02-14
561,C0061,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-18,2023-02-20
562,C0062,2023-02-03,2,2023,normale,approuvee,2023-02-04,2023-02-08,
563,C0063,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-17,2023-02-21
564,C0064,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-11,2023-02-10
565,C0065,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-15,2023-02-19
566,C0066,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-11,2023-02-16
567,C0067,2023-02-03,2,2023,urgente,approuvee,2023-02-05,2023-02-14,
568,C0068,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-13,2023-02-15
569,C0069,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-18,2023-02-16
570,C0070,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-14,2023-02-14
571,C0071,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-17,2023-02-20
572,C0072,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-07,2023-02-07
573,C0073,2023-02-03,2,2023,urgente,approuvee,2023-02-07,2023-02-16,
574,C0074,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-11,2023-02-12
575,C0075,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-10,2023-02-12
576,C0076,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-14,2023-02-17
577,C0077,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-11,2023-02-15
578,C0078,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-07,2023-02-10
579,C0079,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-08,2023-02-07
580,C0080,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-12,2023-02-17
581,C0081,2023-02-03,2,2023,normale,livree,2023-02-05,2023-02-13,2023-02-12
582,C0082,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-16,2023-02-20
583,C0083,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-14,2023-02-12
584,C0084,2023-02-03,2,2023,urgente,livree,2023-02-08,2023-02-15,2023-02-13
585,C0085,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-17,2023-02-16
586,C0086,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-14,2023-02-12
587,C0087,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-10,2023-02-10
588,C0088,2023-02-03,2,2023,normale,livree,2023-02-04,2023-02-13,2023-02-15
589,C0089,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-16,2023-02-15
590,C0090,2023-02-03,2,2023,normale,livree,2023-02-08,2023-02-13,2023-02-18
591,C0091,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-12,2023-02-14
592,C0092,2023-02-03,2,2023,urgente,livree,2023-02-06,2023-02-15,2023-02-16
593,C0093,2023-02-03,2,2023,normale,livree,2023-02-07,2023-02-10,2023-02-13
594,C0094,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-09,2023-02-10
595,C0095,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-11,2023-02-15
596,C0096,2023-02-03,2,2023,normale,approuvee,2023-02-05,2023-02-14,
597,C0097,2023-02-03,2,2023,normale,approuvee,2023-02-06,2023-02-11,
598,C0098,2023-02-03,2,2023,normale,livree,2023-02-06,2023-02-14,2023-02-18
